ollama-1  | 2026-09-07T12:18:18.565176545Z Couldn't find '/root/.ollama/id_ed25519'. Generating new private key.
ollama-1  | 2026-09-07T12:18:18.566687753Z Your new public key is: 
ollama-1  | 2026-09-07T12:18:18.566701420Z 
ollama-1  | 2026-09-07T12:18:18.566703212Z ssh-ed25519 AAAAC3NzaC1lZDI1NTE5AAAAIMuIpvg9hx+bYvFJVHll2MlO4uRVIgLHS6BmV3U2EbEa
ollama-1  | 2026-09-07T12:18:18.566704170Z 
ollama-1  | 2026-09-07T12:18:18.574229712Z time=2026-09-07T12:18:18.572Z level=INFO source=routes.go:1961 msg="server config" env="map[CUDA_VISIBLE_DEVICES: GGML_VK_VISIBLE_DEVICES: GPU_DEVICE_ORDINAL: HIP_VISIBLE_DEVICES: HSA_OVERRIDE_GFX_VERSION: HTTPS_PROXY: HTTP_PROXY: LLAMA_ARG_FIT: LLAMA_ARG_FIT_TARGET: NO_PROXY: OLLAMA_CONTEXT_LENGTH:0 OLLAMA_DEBUG:INFO OLLAMA_DEBUG_LOG_REQUESTS:false OLLAMA_EDITOR: OLLAMA_FLASH_ATTENTION:false OLLAMA_GO_TEMPLATE:true OLLAMA_GPU_OVERHEAD:0 OLLAMA_HOST:http://0.0.0.0:11434 OLLAMA_IGPU_ENABLE: OLLAMA_KEEP_ALIVE:5m0s OLLAMA_KV_CACHE_TYPE: OLLAMA_LLM_LIBRARY: OLLAMA_LOAD_TIMEOUT:5m0s OLLAMA_MAX_LOADED_MODELS:0 OLLAMA_MAX_QUEUE:512 OLLAMA_MAX_TRANSFER_STREAMS:4 OLLAMA_MODELS:/root/.ollama/models OLLAMA_NOHISTORY:false OLLAMA_NOPRUNE:false OLLAMA_NO_CLOUD:false OLLAMA_NUM_PARALLEL:1 OLLAMA_ORIGINS:[http://localhost https://localhost http://localhost:* https://localhost:* http://127.0.0.1 https://127.0.0.1 http://127.0.0.1:* https://127.0.0.1:* http://0.0.0.0 https://0.0.0.0 http://0.0.0.0:* https://0.0.0.0:* app://* file://* tauri://* vscode-webview://* vscode-file://*] OLLAMA_REMOTES:[ollama.com] OLLAMA_SCHED_SPREAD:false OLLAMA_VULKAN:true ROCR_VISIBLE_DEVICES: http_proxy: https_proxy: no_proxy:]"
ollama-1  | 2026-09-07T12:18:18.574245128Z time=2026-09-07T12:18:18.574Z level=INFO source=routes.go:1963 msg="Ollama cloud disabled: false"
ollama-1  | 2026-09-07T12:18:18.574703087Z time=2026-09-07T12:18:18.574Z level=INFO source=images.go:883 msg="total blobs: 0"
ollama-1  | 2026-09-07T12:18:18.574706378Z time=2026-09-07T12:18:18.574Z level=INFO source=images.go:890 msg="total unused blobs removed: 0"
ollama-1  | 2026-09-07T12:18:18.574906045Z time=2026-09-07T12:18:18.574Z level=INFO source=routes.go:2023 msg="Listening on [::]:11434 (version 0.31.1)"
ollama-1  | 2026-09-07T12:18:18.575975795Z time=2026-09-07T12:18:18.575Z level=INFO source=model_list_cache.go:111 msg="model list cache hydration complete" models=0 failures=0 elapsed=816.917µs
ollama-1  | 2026-09-07T12:18:18.590674378Z time=2026-09-07T12:18:18.590Z level=INFO source=runner.go:60 msg="discovering available GPUs..."
ollama-1  | 2026-09-07T12:18:18.751859087Z time=2026-09-07T12:18:18.751Z level=INFO source=types.go:50 msg="inference compute" id=cpu library=cpu compute="" name=cpu description=cpu libdirs=ollama driver="" pci_id="" type="" total="9.7 GiB" available="9.6 GiB"
ollama-1  | 2026-09-07T12:18:18.751879254Z time=2026-09-07T12:18:18.751Z level=INFO source=routes.go:2073 msg="vram-based default context" total_vram="0 B" default_num_ctx=4096
ollama-1  | 2026-09-07T12:18:19.053070420Z time=2026-09-07T12:18:19.053Z level=INFO source=model_recommendations.go:177 msg="model recommendations cache sleep scheduled" wait=3h19m29.85362233s consecutive_failures=0
ollama-1  | 2026-09-07T12:18:28.438398383Z [GIN] 2026/09/07 - 12:18:28 | 200 |     145.291µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:11:24.040833589Z slot print_timing: id  0 | task 0 | n_decoded =    327, tg =   8.56 t/s, tg_3s =   9.07 t/s
ollama-1  | 2026-09-07T13:11:27.103689424Z slot print_timing: id  0 | task 0 | n_decoded =    347, tg =   8.41 t/s, tg_3s =   6.53 t/s
ollama-1  | 2026-09-07T13:11:30.204389133Z slot print_timing: id  0 | task 0 | n_decoded =    370, tg =   8.34 t/s, tg_3s =   7.42 t/s
ollama-1  | 2026-09-07T13:11:33.056207968Z [GIN] 2026/09/07 - 13:11:33 | 200 |     195.625µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:11:33.057796718Z [GIN] 2026/09/07 - 13:11:33 | 200 |     798.834µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:11:33.237813468Z slot print_timing: id  0 | task 0 | n_decoded =    388, tg =   8.19 t/s, tg_3s =   5.93 t/s
ollama-1  | 2026-09-07T13:11:36.284696220Z slot print_timing: id  0 | task 0 | n_decoded =    412, tg =   8.17 t/s, tg_3s =   7.88 t/s
ollama-1  | 2026-09-07T13:11:39.431439305Z slot print_timing: id  0 | task 0 | n_decoded =    435, tg =   8.12 t/s, tg_3s =   7.31 t/s
ollama-1  | 2026-09-07T13:11:42.433892458Z slot print_timing: id  0 | task 0 | n_decoded =    451, tg =   7.97 t/s, tg_3s =   5.32 t/s
ollama-1  | 2026-09-07T13:11:43.176913084Z [GIN] 2026/09/07 - 13:11:43 | 200 |       100.5µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:11:43.178295667Z [GIN] 2026/09/07 - 13:11:43 | 200 |    1.489625ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:11:45.470980751Z slot print_timing: id  0 | task 0 | n_decoded =    473, tg =   7.93 t/s, tg_3s =   7.24 t/s
ollama-1  | 2026-09-07T13:11:48.550529336Z slot print_timing: id  0 | task 0 | n_decoded =    499, tg =   7.96 t/s, tg_3s =   8.44 t/s
ollama-1  | 2026-09-07T13:11:51.719911088Z slot print_timing: id  0 | task 0 | n_decoded =    511, tg =   7.76 t/s, tg_3s =   3.79 t/s
ollama-1  | 2026-09-07T13:11:53.286922755Z [GIN] 2026/09/07 - 13:11:53 | 200 |     160.667µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:11:53.289213797Z [GIN] 2026/09/07 - 13:11:53 | 200 |     782.417µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:11:54.735770714Z slot print_timing: id  0 | task 0 | n_decoded =    533, tg =   7.74 t/s, tg_3s =   7.29 t/s
ollama-1  | 2026-09-07T13:11:56.534095715Z [GIN] 2026/09/07 - 13:11:56 | 500 |          2m0s |      172.18.0.4 | POST     "/v1/chat/completions"
ollama-1  | 2026-09-07T13:11:57.210088382Z srv          stop: cancel task, id_task = 0
ollama-1  | 2026-09-07T13:11:58.049687882Z slot print_timing: id  0 | task 0 | n_decoded =    547, tg =   7.57 t/s, tg_3s =   4.23 t/s
ollama-1  | 2026-09-07T13:11:58.049798507Z slot      release: id  0 | task 0 | stop processing: n_tokens = 2228, truncated = 0
ollama-1  | 2026-09-07T13:11:58.049803007Z srv  update_slots: all slots are idle
ollama-1  | 2026-09-07T13:12:03.489655843Z [GIN] 2026/09/07 - 13:12:03 | 200 |     128.167µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:12:03.491349093Z [GIN] 2026/09/07 - 13:12:03 | 200 |    1.113375ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:12:12.655360542Z [GIN] 2026/09/07 - 13:12:12 | 200 |     515.083µs |      172.18.0.4 | GET      "/api/ps"
ollama-1  | 2026-09-07T13:12:12.656655875Z [GIN] 2026/09/07 - 13:12:12 | 200 |         666µs |      172.18.0.4 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:12:12.657259417Z [GIN] 2026/09/07 - 13:12:12 | 200 |          51µs |      172.18.0.4 | GET      "/api/version"
ollama-1  | 2026-09-07T13:12:13.560779001Z [GIN] 2026/09/07 - 13:12:13 | 200 |      74.166µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:12:13.561391251Z [GIN] 2026/09/07 - 13:12:13 | 200 |     353.792µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:12:23.643786589Z [GIN] 2026/09/07 - 13:12:23 | 200 |      97.125µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:12:23.644844339Z [GIN] 2026/09/07 - 13:12:23 | 200 |     598.459µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:12:33.712727468Z [GIN] 2026/09/07 - 13:12:33 | 200 |      23.208µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:12:33.714467302Z [GIN] 2026/09/07 - 13:12:33 | 200 |      470.75µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:12:43.778180876Z [GIN] 2026/09/07 - 13:12:43 | 200 |      190.25µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:12:43.779445084Z [GIN] 2026/09/07 - 13:12:43 | 200 |     962.709µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:12:53.863039589Z [GIN] 2026/09/07 - 13:12:53 | 200 |         159µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:12:53.864187797Z [GIN] 2026/09/07 - 13:12:53 | 200 |     919.166µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:13:03.935640427Z [GIN] 2026/09/07 - 13:13:03 | 200 |    1.276708ms |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:13:03.937672677Z [GIN] 2026/09/07 - 13:13:03 | 200 |    1.071083ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:13:14.014471667Z [GIN] 2026/09/07 - 13:13:14 | 200 |     190.958µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:13:14.015909167Z [GIN] 2026/09/07 - 13:13:14 | 200 |     1.16225ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:13:24.065382006Z [GIN] 2026/09/07 - 13:13:24 | 200 |      34.666µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:13:24.065853839Z [GIN] 2026/09/07 - 13:13:24 | 200 |     263.417µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:13:34.129833969Z [GIN] 2026/09/07 - 13:13:34 | 200 |     243.833µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:13:34.130990219Z [GIN] 2026/09/07 - 13:13:34 | 200 |     816.417µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:13:44.175728292Z [GIN] 2026/09/07 - 13:13:44 | 200 |     214.875µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:13:44.177304917Z [GIN] 2026/09/07 - 13:13:44 | 200 |      1.2925ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:13:54.249498256Z [GIN] 2026/09/07 - 13:13:54 | 200 |      88.375µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:13:54.250221422Z [GIN] 2026/09/07 - 13:13:54 | 200 |     509.041µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:04.309124094Z [GIN] 2026/09/07 - 13:14:04 | 200 |     116.833µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:14:04.310160177Z [GIN] 2026/09/07 - 13:14:04 | 200 |     770.667µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:14.343633418Z [GIN] 2026/09/07 - 13:14:14 | 200 |      24.333µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:14:14.344164418Z [GIN] 2026/09/07 - 13:14:14 | 200 |       327.5µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:24.424600756Z [GIN] 2026/09/07 - 13:14:24 | 200 |     156.042µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:14:24.425407547Z [GIN] 2026/09/07 - 13:14:24 | 200 |     660.458µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:28.865182299Z [GIN] 2026/09/07 - 13:14:28 | 200 |     213.583µs |      172.18.0.4 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:28.939142300Z slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.122 (> 0.100 thold), f_keep = 0.106
ollama-1  | 2026-09-07T13:14:28.939191258Z srv  get_availabl: updating prompt cache
ollama-1  | 2026-09-07T13:14:28.939263008Z srv   prompt_save:  - saving prompt with length 2228, total state size = 835.526 MiB (draft: 0.000 MiB)
ollama-1  | 2026-09-07T13:14:32.274538801Z srv          load:  - looking for better prompt, base f_keep = 0.106, sim = 0.122
ollama-1  | 2026-09-07T13:14:32.274708468Z srv        update:  - cache state: 1 prompts, 835.526 MiB (limits: 8192.000 MiB, 4096 tokens, 21844 est)
ollama-1  | 2026-09-07T13:14:32.274712301Z srv        update:    - prompt 0xbbfeed0:    2228 tokens, checkpoints:  0,   835.526 MiB
ollama-1  | 2026-09-07T13:14:32.274713343Z srv  get_availabl: prompt cache update took 3334.57 ms
ollama-1  | 2026-09-07T13:14:32.274714134Z slot launch_slot_: id  0 | task -1 | sampler chain: logits -> penalties -> ?dry -> ?top-n-sigma -> top-k -> ?typical -> ?top-p -> ?min-p -> ?xtc -> temp-ext -> dist 
ollama-1  | 2026-09-07T13:14:32.274716301Z slot launch_slot_: id  0 | task -1 | sampler params: 
ollama-1  | 2026-09-07T13:14:32.274717051Z 	repeat_last_n = 64, repeat_penalty = 1.100, frequency_penalty = 0.000, presence_penalty = 0.000
ollama-1  | 2026-09-07T13:14:32.274717843Z 	dry_multiplier = 0.000, dry_base = 1.750, dry_allowed_length = 2, dry_penalty_last_n = 4096
ollama-1  | 2026-09-07T13:14:32.274718634Z 	top_k = 40, top_p = 1.000, min_p = 0.000, xtc_probability = 0.000, xtc_threshold = 0.100, typical_p = 1.000, top_n_sigma = -1.000, temp = 0.000
ollama-1  | 2026-09-07T13:14:32.274719509Z 	mirostat = 0, mirostat_lr = 0.100, mirostat_ent = 5.000, adaptive_target = -1.000, adaptive_decay = 0.900
ollama-1  | 2026-09-07T13:14:32.274722384Z slot launch_slot_: id  0 | task 552 | processing task, is_child = 0
ollama-1  | 2026-09-07T13:14:32.274723218Z slot   operator(): id  0 | task 552 | new prompt, n_ctx_slot = 4096, n_keep = 4, task.n_tokens = 1930
ollama-1  | 2026-09-07T13:14:32.274723968Z slot   operator(): id  0 | task 552 | cached n_tokens = 236, memory_seq_rm [236, end)
ollama-1  | 2026-09-07T13:14:32.274724718Z srv  stream_sessi: conv_id= (empty=1)
ollama-1  | 2026-09-07T13:14:34.559308344Z [GIN] 2026/09/07 - 13:14:34 | 200 |     238.166µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:14:34.564042677Z [GIN] 2026/09/07 - 13:14:34 | 200 |     650.334µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:38.079228304Z slot print_timing: id  0 | task 552 | prompt processing, n_tokens =    512, progress = 0.39, t =   5.80 s / 88.21 tokens per second
ollama-1  | 2026-09-07T13:14:38.079308762Z slot   operator(): id  0 | task 552 | cached n_tokens = 748, memory_seq_rm [748, end)
ollama-1  | 2026-09-07T13:14:44.929573001Z [GIN] 2026/09/07 - 13:14:44 | 200 |     126.083µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:14:44.954287585Z [GIN] 2026/09/07 - 13:14:44 | 200 |       9.207ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:45.413487210Z slot print_timing: id  0 | task 552 | prompt processing, n_tokens =   1024, progress = 0.65, t =  13.14 s / 77.93 tokens per second
ollama-1  | 2026-09-07T13:14:45.413566668Z slot   operator(): id  0 | task 552 | cached n_tokens = 1260, memory_seq_rm [1260, end)
ollama-1  | 2026-09-07T13:14:48.848524795Z [GIN] 2026/09/07 - 13:14:48 | 200 |      167.25µs |      172.18.0.4 | GET      "/api/ps"
ollama-1  | 2026-09-07T13:14:48.849643961Z [GIN] 2026/09/07 - 13:14:48 | 200 |     382.916µs |      172.18.0.4 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:14:48.850828545Z [GIN] 2026/09/07 - 13:14:48 | 200 |      67.125µs |      172.18.0.4 | GET      "/api/version"
ollama-1  | 2026-09-07T13:14:53.760292505Z slot print_timing: id  0 | task 552 | prompt processing, n_tokens =   1536, progress = 0.92, t =  21.49 s / 71.49 tokens per second
ollama-1  | 2026-09-07T13:14:53.760468880Z slot   operator(): id  0 | task 552 | cached n_tokens = 1772, memory_seq_rm [1772, end)
ollama-1  | 2026-09-07T13:14:53.760476172Z slot init_sampler: id  0 | task 552 | init sampler, took 0.37 ms, tokens: text = 1930, total = 1930
ollama-1  | 2026-09-07T13:14:55.092499548Z [GIN] 2026/09/07 - 13:14:55 | 200 |     113.959µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:14:55.094498798Z [GIN] 2026/09/07 - 13:14:55 | 200 |     874.875µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:15:05.251571469Z [GIN] 2026/09/07 - 13:15:05 | 200 |     126.583µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:15:05.252485594Z [GIN] 2026/09/07 - 13:15:05 | 200 |     636.041µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:15:10.741619305Z slot print_timing: id  0 | task 552 | n_decoded =    100, tg =   7.09 t/s, tg_3s =   7.09 t/s
ollama-1  | 2026-09-07T13:15:10.868522514Z slot print_timing: id  0 | task 552 | prompt eval time =   24373.22 ms /  1694 tokens (   14.39 ms per token,    69.50 tokens per second)
ollama-1  | 2026-09-07T13:15:10.868825139Z slot print_timing: id  0 | task 552 |        eval time =   14222.11 ms /   101 tokens (  140.81 ms per token,     7.10 tokens per second)
ollama-1  | 2026-09-07T13:15:10.868830514Z slot print_timing: id  0 | task 552 |       total time =   38595.33 ms /  1795 tokens
ollama-1  | 2026-09-07T13:15:10.868832764Z slot print_timing: id  0 | task 552 |    graphs reused =        643
ollama-1  | 2026-09-07T13:15:10.870930222Z slot      release: id  0 | task 552 | stop processing: n_tokens = 2030, truncated = 0
ollama-1  | 2026-09-07T13:15:10.870935722Z srv  update_slots: all slots are idle
ollama-1  | 2026-09-07T13:15:10.874718680Z [GIN] 2026/09/07 - 13:15:10 | 200 | 41.995848478s |      172.18.0.4 | POST     "/v1/chat/completions"
ollama-1  | 2026-09-07T13:15:15.376832960Z [GIN] 2026/09/07 - 13:15:15 | 200 |     110.917µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:15:15.377893335Z [GIN] 2026/09/07 - 13:15:15 | 200 |     741.084µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:15:25.461192173Z [GIN] 2026/09/07 - 13:15:25 | 200 |       85.75µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:15:25.461847631Z [GIN] 2026/09/07 - 13:15:25 | 200 |     355.542µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:15:35.514973011Z [GIN] 2026/09/07 - 13:15:35 | 200 |      123.25µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:15:35.515851303Z [GIN] 2026/09/07 - 13:15:35 | 200 |     682.417µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:15:45.586829751Z [GIN] 2026/09/07 - 13:15:45 | 200 |         172µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:15:45.587615668Z [GIN] 2026/09/07 - 13:15:45 | 200 |     611.792µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:15:55.639430923Z [GIN] 2026/09/07 - 13:15:55 | 200 |       34.25µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:15:55.639878465Z [GIN] 2026/09/07 - 13:15:55 | 200 |     284.708µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:05.740188136Z [GIN] 2026/09/07 - 13:16:05 | 200 |     209.084µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:16:05.741195469Z [GIN] 2026/09/07 - 13:16:05 | 200 |     811.083µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:15.827696918Z [GIN] 2026/09/07 - 13:16:15 | 200 |      28.375µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:16:15.828489585Z [GIN] 2026/09/07 - 13:16:15 | 200 |     235.292µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:25.905637423Z [GIN] 2026/09/07 - 13:16:25 | 200 |     444.125µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:16:25.910652173Z [GIN] 2026/09/07 - 13:16:25 | 200 |    4.471208ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:35.984963220Z [GIN] 2026/09/07 - 13:16:35 | 200 |         142µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:16:35.985751845Z [GIN] 2026/09/07 - 13:16:35 | 200 |     624.875µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:46.082948627Z [GIN] 2026/09/07 - 13:16:46 | 200 |     140.583µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:16:46.083969960Z [GIN] 2026/09/07 - 13:16:46 | 200 |     751.209µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:56.157602048Z [GIN] 2026/09/07 - 13:16:56 | 200 |     153.208µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:16:56.159148132Z [GIN] 2026/09/07 - 13:16:56 | 200 |    1.149084ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:59.501885800Z [GIN] 2026/09/07 - 13:16:59 | 200 |     196.708µs |      172.18.0.4 | GET      "/api/ps"
ollama-1  | 2026-09-07T13:16:59.502777883Z [GIN] 2026/09/07 - 13:16:59 | 200 |     219.584µs |      172.18.0.4 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:16:59.504306383Z [GIN] 2026/09/07 - 13:16:59 | 200 |      31.792µs |      172.18.0.4 | GET      "/api/version"
ollama-1  | 2026-09-07T13:17:06.223160261Z [GIN] 2026/09/07 - 13:17:06 | 200 |     100.334µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:17:06.223997636Z [GIN] 2026/09/07 - 13:17:06 | 200 |     650.666µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:17:16.313046710Z [GIN] 2026/09/07 - 13:17:16 | 200 |     168.542µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:17:16.314003502Z [GIN] 2026/09/07 - 13:17:16 | 200 |     830.042µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:17:26.396387507Z [GIN] 2026/09/07 - 13:17:26 | 200 |      230.75µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:17:26.398042465Z [GIN] 2026/09/07 - 13:17:26 | 200 |       1.334ms |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:17:36.473104845Z [GIN] 2026/09/07 - 13:17:36 | 200 |     102.333µs |       127.0.0.1 | HEAD     "/"
ollama-1  | 2026-09-07T13:17:36.473885803Z [GIN] 2026/09/07 - 13:17:36 | 200 |     622.458µs |       127.0.0.1 | GET      "/api/tags"
ollama-1  | 2026-09-07T13:17:41.827562708Z time=2026-09-07T13:17:41.827Z level=INFO source=routes.go:1961 msg="server config" env="map[CUDA_VISIBLE_DEVICES: GGML_VK_VISIBLE_DEVICES: GPU_DEVICE_ORDINAL: HIP_VISIBLE_DEVICES: HSA_OVERRIDE_GFX_VERSION: HTTPS_PROXY: HTTP_PROXY: LLAMA_ARG_FIT: LLAMA_ARG_FIT_TARGET: NO_PROXY: OLLAMA_CONTEXT_LENGTH:0 OLLAMA_DEBUG:INFO OLLAMA_DEBUG_LOG_REQUESTS:false OLLAMA_EDITOR: OLLAMA_FLASH_ATTENTION:false OLLAMA_GO_TEMPLATE:true OLLAMA_GPU_OVERHEAD:0 OLLAMA_HOST:http://0.0.0.0:11434 OLLAMA_IGPU_ENABLE: OLLAMA_KEEP_ALIVE:5m0s OLLAMA_KV_CACHE_TYPE: OLLAMA_LLM_LIBRARY: OLLAMA_LOAD_TIMEOUT:5m0s OLLAMA_MAX_LOADED_MODELS:0 OLLAMA_MAX_QUEUE:512 OLLAMA_MAX_TRANSFER_STREAMS:4 OLLAMA_MODELS:/root/.ollama/models OLLAMA_NOHISTORY:false OLLAMA_NOPRUNE:false OLLAMA_NO_CLOUD:false OLLAMA_NUM_PARALLEL:1 OLLAMA_ORIGINS:[http://localhost https://localhost http://localhost:* https://localhost:* http://127.0.0.1 https://127.0.0.1 http://127.0.0.1:* https://127.0.0.1:* http://0.0.0.0 https://0.0.0.0 http://0.0.0.0:* https://0.0.0.0:* app://* file://* tauri://* vscode-webview://* vscode-file://*] OLLAMA_REMOTES:[ollama.com] OLLAMA_SCHED_SPREAD:false OLLAMA_VULKAN:true ROCR_VISIBLE_DEVICES: http_proxy: https_proxy: no_proxy:]"
ollama-1  | 2026-09-07T13:17:41.827831583Z time=2026-09-07T13:17:41.827Z level=INFO source=routes.go:1963 msg="Ollama cloud disabled: false"
ollama-1  | 2026-09-07T13:17:41.828058541Z time=2026-09-07T13:17:41.827Z level=INFO source=images.go:883 msg="total blobs: 0"
ollama-1  | 2026-09-07T13:17:41.828635375Z time=2026-09-07T13:17:41.828Z level=INFO source=images.go:890 msg="total unused blobs removed: 0"
ollama-1  | 2026-09-07T13:17:41.829709208Z time=2026-09-07T13:17:41.829Z level=INFO source=routes.go:2023 msg="Listening on [::]:11434 (version 0.31.1)"
ollama-1  | 2026-09-07T13:17:41.831002791Z time=2026-09-07T13:17:41.830Z level=INFO source=model_list_cache.go:111 msg="model list cache hydration complete" models=1 failures=0 elapsed=1.263583ms
ollama-1  | 2026-09-07T13:17:41.833280833Z time=2026-09-07T13:17:41.832Z level=INFO source=runner.go:60 msg="discovering available GPUs..."
ollama-1  | 2026-09-07T13:17:41.933316958Z time=2026-09-07T13:17:41.933Z level=INFO source=types.go:50 msg="inference compute" id=cpu library=cpu compute="" name=cpu description=cpu libdirs=ollama driver="" pci_id="" type="" total="9.7 GiB" available="9.7 GiB"
ollama-1  | 2026-09-07T13:17:41.933337500Z time=2026-09-07T13:17:41.933Z level=INFO source=routes.go:2073 msg="vram-based default context" total_vram="0 B" default_num_ctx=4096
ollama-1  | 2026-09-07T13:17:44.836631209Z time=2026-09-07T13:17:44.835Z level=WARN source=model_show_cache.go:142 msg="model show cloud cache hydration failed" error="Get \"https://ollama.com:443/api/tags?ts=1788787061\": context deadline exceeded"
ollama-1  | 2026-09-07T13:17:44.836733793Z time=2026-09-07T13:17:44.835Z level=WARN source=model_recommendations.go:168 msg="model recommendations refresh failed" error="Get \"https://ollama.com/api/experimental/model-recommendations\": context deadline exceeded"
